V,E,ElogE,VlogV,ElogV,VlogE,Iterations
135, 8592, 112287, 955.37, 60804, 1764.29, 241856
136, 3672, 43485.1, 963.895, 26025.2, 1610.56, 94413
136, 4131, 49622.7, 963.895, 29278.3, 1633.67, 107606
136, 4590, 55834, 963.895, 32531.5, 1654.34, 120947
136, 5049, 62111.7, 963.895, 35784.6, 1673.04, 134420
136, 5508, 68449.6, 963.895, 39037.7, 1690.11, 148014
136, 5967, 74842.8, 963.895, 42290.9, 1705.82, 161718
136, 6426, 81287, 963.895, 45544, 1720.36, 175525
136, 6885, 87778.5, 963.895, 48797.2, 1733.9, 189426
136, 7344, 94314.2, 963.895, 52050.3, 1746.56, 203415
136, 7803, 100891, 963.895, 55303.5, 1758.45, 217487
136, 8262, 107507, 963.895, 58556.6, 1769.67, 231637
136, 8721, 114160, 963.895, 61809.8, 1780.28, 245861
137, 3726, 44203.1, 972.43, 26447.3, 1625.29, 95957
137, 4192, 50444.1, 972.43, 29755, 1648.58, 109371
137, 4658, 56760, 972.43, 33062.6, 1669.41, 122935
137, 5123, 63129.6, 972.43, 36363.2, 1688.22, 136604
137, 5589, 69574, 972.43, 39670.9, 1705.43, 150424
137, 6055, 76074.5, 972.43, 42978.6, 1721.26, 164357
137, 6521, 82626.8, 972.43, 46286.3, 1735.91, 178394
137, 6987, 89227.2, 972.43, 49594, 1749.55, 192527
137, 7452, 95858.1, 972.43, 52894.5, 1762.29, 206719
137, 7918, 102545, 972.43, 56202.2, 1774.28, 221025
137, 8384, 109272, 972.43, 59509.9, 1785.58, 235411
137, 8850, 116036, 972.43, 62817.6, 1796.27, 249871
138, 3781, 44935.5, 980.976, 26877.3, 1640.07, 97531
138, 4253, 51266.8, 980.976, 30232.6, 1663.49, 111138
138, 4726, 57687.5, 980.976, 33594.9, 1684.48, 124925
138, 5199, 64176.6, 980.976, 36957.2, 1703.47, 138850
138, 5671, 70713.9, 980.976, 40312.4, 1720.78, 152868
138, 6144, 77322, 980.976, 43674.8, 1736.72, 167031
138, 6617, 83982.7, 980.976, 47037.1, 1751.49, 181298
138, 7089, 90678, 980.976, 50392.3, 1765.21, 195632
138, 7562, 97433, 980.976, 53754.7, 1778.07, 210088
138, 8035, 104231, 980.976, 57117, 1790.15, 224630
138, 8507, 111054, 980.976, 60472.2, 1801.51, 239221
138, 8980, 117930, 980.976, 63834.5, 1812.28, 253918
139, 3836, 45669.1, 989.533, 27308.3, 1654.85, 99109
139, 4315, 52104.3, 989.533, 30718.2, 1678.45, 112937
139, 4795, 58630, 989.533, 34135.3, 1699.6, 126948
139, 5275, 65225.1, 989.533, 37552.4, 1718.73, 141099
139, 5754, 71869.5, 989.533, 40962.4, 1736.16, 155345
139, 6234, 78585.4, 989.533, 44379.5, 1752.23, 169737
139, 6713, 85340.6, 989.533, 47789.5, 1767.07, 184206
139, 7193, 92159.4, 989.533, 51206.5, 1780.92, 198803
139, 7672, 99010.1, 989.533, 54616.5, 1793.85, 213463
139, 8152, 105918, 989.533, 58033.6, 1806.02, 228239
139, 8631, 112853, 989.533, 61443.6, 1817.47, 243067
139, 9111, 119841, 989.533, 64860.7, 1828.32, 258002
140, 3892, 46417.1, 998.1, 27747.2, 1669.68, 100717
140, 4378, 52956.5, 998.1, 31212, 1693.45, 114768
140, 4865, 59587.6, 998.1, 34684, 1714.75, 129004
140, 5351, 66275.3, 998.1, 38148.8, 1733.98, 143351
140, 5838, 73040.7, 998.1, 41620.8, 1751.58, 157856
140, 6324, 79850.8, 998.1, 45085.6, 1767.73, 172448
140, 6811, 86728.9, 998.1, 48557.5, 1782.71, 187178
140, 7297, 93643, 998.1, 52022.4, 1796.63, 201979
140, 7784, 100618, 998.1, 55494.3, 1809.68, 216903
140, 8270, 107623, 998.1, 58959.2, 1821.91, 231885
140, 8757, 114684, 998.1, 62431.1, 1833.47, 246980
140, 9243, 121769, 998.1, 65896, 1844.38, 262122
141, 3948, 47166.4, 1006.68, 28186.9, 1684.51, 102327
141, 4441, 53810.1, 1006.68, 31706.7, 1708.45, 116601
141, 4935, 60546.7, 1006.68, 35233.7, 1729.91, 131062
141, 5428, 67340.9, 1006.68, 38753.5, 1749.27, 145636
141, 5922, 74213.7, 1006.68, 42280.4, 1766.99, 160370
141, 6415, 81132, 1006.68, 45800.2, 1783.26, 175193
141, 6909, 88119.2, 1006.68, 49327.2, 1798.35, 190155
141, 7402, 95143.1, 1006.68, 52847, 1812.37, 205189
141, 7896, 102229, 1006.68, 56373.9, 1825.51, 220348
141, 8389, 109345, 1006.68, 59893.7, 1837.83, 235566
141, 8883, 116517, 1006.68, 63420.6, 1849.47, 250898
141, 9376, 123714, 1006.68, 66940.4, 1860.46, 266279
142, 4004, 47916.8, 1015.26, 28627.6, 1699.35, 103940
142, 4504, 54665, 1015.26, 32202.5, 1723.45, 118437
142, 5005, 61507.2, 1015.26, 35784.5, 1745.06, 133123
142, 5506, 68421.9, 1015.26, 39366.5, 1764.6, 147954
142, 6006, 75388.4, 1015.26, 42941.4, 1782.41, 162887
142, 6507, 82429.2, 1015.26, 46523.4, 1798.82, 177971
142, 7007, 89511.5, 1015.26, 50098.3, 1813.99, 193135
142, 7508, 96659.6, 1015.26, 53680.3, 1828.14, 208434
142, 8008, 103842, 1015.26, 57255.2, 1841.35, 223798
142, 8509, 111083, 1015.26, 60837.2, 1853.78, 239283
142, 9009, 118353, 1015.26, 64412.1, 1865.48, 254822
142, 9510, 125677, 1015.26, 67994.1, 1876.56, 270472
143, 4061, 48681.7, 1023.86, 29076.2, 1714.23, 105584
143, 4568, 55534.8, 1023.86, 32706.3, 1738.5, 120304
143, 5076, 62482.9, 1023.86, 36343.5, 1760.26, 135216
143, 5584, 69504.5, 1023.86, 39980.7, 1779.93, 150276
143, 6091, 76578.9, 1023.86, 43610.8, 1797.86, 165438
143, 6599, 83728.3, 1023.86, 47248, 1814.39, 180753
143, 7107, 90934.2, 1023.86, 50885.2, 1829.69, 196181
143, 7614, 98178.3, 1023.86, 54515.3, 1843.9, 211683
143, 8122, 105485, 1023.86, 58152.5, 1857.23, 227313
143, 8630, 112839, 1023.86, 61789.7, 1869.75, 243036
143, 9137, 120220, 1023.86, 65419.7, 1881.52, 258813
143, 9645, 127657, 1023.86, 69057, 1892.69, 274703
144, 4118, 49447.8, 1032.47, 29525.8, 1729.11, 107230
144, 4633, 56419.4, 1032.47, 33218.3, 1753.59, 122203
144, 5148, 63473.8, 1032.47, 36910.8, 1775.49, 137342
144, 5662, 70588.7, 1032.47, 40596.1, 1795.26, 152600
144, 6177, 77785, 1032.47, 44288.6, 1813.35, 168023
144, 6692, 85043.4, 1032.47, 47981.1, 1829.98, 183569
144, 7207, 92359, 1032.47, 51673.6, 1845.39, 199231
144, 7722, 99727.8, 1032.47, 55366.2, 1859.73, 214998
144, 8236, 107132, 1032.47, 59051.5, 1873.11, 230834
144, 8751, 114596, 1032.47, 62744, 1885.71, 246793
144, 9266, 122105, 1032.47, 66436.5, 1897.59, 262840
144, 9781, 129655, 1032.47, 70129, 1908.83, 278970
145, 4176, 50228.5, 1041.09, 29983.3, 1744.05, 108908
145, 4698, 57305.4, 1041.09, 33731.2, 1768.69, 124105
145, 5220, 64466.1, 1041.09, 37479.1, 1790.73, 139471
145, 5742, 71702.3, 1041.09, 41227, 1810.66, 154987
145, 6264, 79007, 1041.09, 44975, 1828.87, 170641
145, 6786, 86374.6, 1041.09, 48722.9, 1845.61, 186420
145, 7308, 93800.1, 1041.09, 52470.8, 1861.11, 202315
145, 7830, 101279, 1041.09, 56218.7, 1875.55, 218317
145, 8352, 108809, 1041.09, 59966.6, 1889.05, 234421
145, 8874, 116386, 1041.09, 63714.5, 1901.73, 250618
145, 9396, 124007, 1041.09, 67462.4, 1913.69, 266904
145, 9918, 131670, 1041.09, 71210.3, 1925, 283274
146, 4234, 51010.4, 1049.71, 30441.7, 1758.98, 110587
146, 4763, 58192.7, 1049.71, 34245.1, 1783.78, 126010
146, 5292, 65459.9, 1049.71, 38048.6, 1805.96, 141602
146, 5821, 72803.5, 1049.71, 41852, 1826.03, 157348
146, 6351, 80230.7, 1049.71, 45662.6, 1844.38, 173262
146, 6880, 87707.6, 1049.71, 49466, 1861.24, 189274
146, 7409, 95243.2, 1049.71, 53269.4, 1876.84, 205403
146, 7938, 102833, 1049.71, 57072.8, 1891.37, 221641
146, 8468, 110489, 1049.71, 60883.4, 1904.98, 238012
146, 8997, 118178, 1049.71, 64686.9, 1917.74, 254448
146, 9526, 125911, 1049.71, 68490.3, 1929.78, 270973
146, 10055, 133688, 1049.71, 72293.7, 1941.16, 287584
147, 4292, 51793.4, 1058.35, 30901, 1773.91, 112269
147, 4828, 59081.2, 1058.35, 34760, 1798.87, 127917
147, 5365, 66468.9, 1058.35, 38626.2, 1821.24, 143766
147, 5902, 73934.3, 1058.35, 42492.5, 1841.47, 159771
147, 6438, 81456.1, 1058.35, 46351.5, 1859.9, 175887
147, 6975, 89056.6, 1058.35, 50217.7, 1876.89, 192162
147, 7511, 96702.5, 1058.35, 54076.7, 1892.59, 208526
147, 8048, 104418, 1058.35, 57943, 1907.24, 225031
147, 8584, 112171, 1058.35, 61802, 1920.91, 241608
147, 9121, 119987, 1058.35, 65668.2, 1933.78, 258314
147, 9657, 127833, 1058.35, 69527.2, 1945.89, 275079
147, 10194, 135738, 1058.35, 73393.5, 1957.37, 291962
148, 4351, 52591.1, 1067, 31368.3, 1788.9, 113983
148, 4895, 59998.5, 1067, 35290.3, 1814.05, 129885
148, 5439, 67493.2, 1067, 39212.2, 1836.55, 145963
148, 5982, 75052.6, 1067, 43127, 1856.87, 162168
148, 6526, 82697.4, 1067, 47048.9, 1875.45, 178545
148, 7070, 90407.6, 1067, 50970.8, 1892.55, 195054
148, 7614, 98178.3, 1067, 54892.8, 1908.38, 211683
148, 8158, 106005, 1067, 58814.7, 1923.11, 228425
148, 8702, 113884, 1067, 62736.7, 1936.9, 245271
148, 9246, 121812, 1067, 66658.6, 1949.84, 262215
148, 9790, 129787, 1067, 70580.5, 1962.05, 279252
148, 10334, 137805, 1067, 74502.5, 1973.6, 296377
149, 4410, 53389.9, 1075.66, 31836.5, 1803.88, 115698
149, 4961, 60903.3, 1075.66, 35814.3, 1829.19, 131827
149, 5513, 68519, 1075.66, 39799.3, 1851.86, 148162
149, 6064, 76200.6, 1075.66, 43777, 1872.34, 164628
149, 6615, 83954.4, 1075.66, 47754.8, 1891.04, 181237
149, 7166, 91774.6, 1075.66, 51732.6, 1908.24, 197980
149, 7718, 99670.3, 1075.66, 55717.5, 1924.19, 214875
149, 8269, 107609, 1075.66, 59695.3, 1939.01, 231854
149, 8820, 115600, 1075.66, 63673.1, 1952.88, 248938
149, 9372, 123655, 1075.66, 67658, 1965.93, 266153
149, 9923, 131743, 1075.66, 71635.8, 1978.21, 283431
149, 10474, 139875, 1075.66, 75613.6, 1989.82, 300797
150, 4470, 54203.5, 1084.32, 32312.8, 1818.91, 117445
150, 5028, 61823.1, 1084.32, 36346.5, 1844.37, 133801
150, 5587, 69546.2, 1084.32, 40387.4, 1867.18, 150365
150, 6146, 77350.1, 1084.32, 44428.3, 1887.81, 167091
150, 6705, 85227.4, 1084.32, 48469.2, 1906.65, 183963
150, 7263, 93157.8, 1084.32, 52502.9, 1923.95, 200940
150, 7822, 101164, 1084.32, 56543.8, 1940, 218071
150, 8381, 109229, 1084.32, 60584.7, 1954.94, 235318
150, 8940, 117347, 1084.32, 64625.6, 1968.91, 252672
150, 9498, 125501, 1084.32, 68659.3, 1982.01, 270096
150, 10057, 133717, 1084.32, 72700.2, 1994.39, 287646
150, 10616, 141978, 1084.32, 76741.1, 2006.09, 305286
151, 4530, 55018.2, 1093, 32790, 1833.94, 119195
151, 5096, 62758, 1093, 36886.9, 1859.59, 135807
151, 5662, 70588.7, 1093, 40983.8, 1882.53, 152600
151, 6228, 78501.2, 1093, 45080.8, 1903.29, 169557
151, 6795, 86502.1, 1093, 49185, 1922.27, 186693
151, 7361, 94557.1, 1093, 53281.9, 1939.7, 203935
151, 7927, 102675, 1093, 57378.8, 1955.84, 221302
151, 8493, 110851, 1093, 61475.8, 1970.86, 238787
151, 9060, 119096, 1093, 65579.9, 1984.94, 256411
151, 9626, 127378, 1093, 69676.9, 1998.14, 274107
151, 10192, 135708, 1093, 73773.8, 2010.59, 291899
151, 10758, 144083, 1093, 77870.8, 2022.36, 309781
152, 4590, 55834, 1101.68, 33268, 1848.97, 120947
152, 5164, 63694.2, 1101.68, 37428.3, 1874.81, 137815
152, 5738, 71646.6, 1101.68, 41588.6, 1897.92, 154868
152, 6311, 79667.9, 1101.68, 45741.7, 1918.8, 172056
152, 6885, 87778.5, 1101.68, 49902, 1937.88, 189426
152, 7459, 95958.3, 1101.68, 54062.3, 1955.44, 206933
152, 8033, 104202, 1101.68, 58222.6, 1971.7, 224568
152, 8607, 112505, 1101.68, 62382.9, 1986.84, 242322
152, 9180, 120848, 1101.68, 66536, 2000.97, 260155
152, 9754, 129258, 1101.68, 70696.3, 2014.27, 278122
152, 10328, 137716, 1101.68, 74856.6, 2026.81, 296187
152, 10902, 146221, 1101.68, 79016.9, 2038.67, 314344
153, 4651, 56664.6, 1110.38, 33754.1, 1864.05, 122730
153, 5232, 64631.7, 1110.38, 37970.7, 1890.03, 139826
153, 5814, 72705.9, 1110.38, 42194.5, 1913.31, 157138
153, 6395, 80850.2, 1110.38, 46411, 1934.34, 174589
153, 6976, 89070.9, 1110.38, 50627.5, 1953.53, 192192
153, 7558, 97375.7, 1110.38, 54851.3, 1971.22, 209966
153, 8139, 105731, 1110.38, 59067.9, 1987.57, 227838
153, 8721, 114160, 1110.38, 63291.7, 2002.81, 245861
153, 9302, 122631, 1110.38, 67508.2, 2017.05, 263965
153, 9883, 131155, 1110.38, 71724.8, 2030.42, 282174
153, 10465, 139742, 1110.38, 75948.6, 2043.05, 300513
153, 11046, 148361, 1110.38, 80165.1, 2054.98, 318913
154, 4712, 57496.4, 1119.09, 34241.1, 1879.13, 124515
154, 5301, 65584.2, 1119.09, 38521.2, 1905.3, 141869
154, 5890, 73766.7, 1119.09, 42801.4, 1928.7, 159412
154, 6479, 82034.2, 1119.09, 47081.5, 1949.88, 177125
154, 7068, 90379.1, 1119.09, 51361.6, 1969.21, 194993
154, 7657, 98794.9, 1119.09, 55641.8, 1986.99, 213002
154, 8246, 107276, 1119.09, 59921.9, 2003.46, 231143
154, 8835, 115818, 1119.09, 64202.1, 2018.79, 249405
154, 9424, 124417, 1119.09, 68482.2, 2033.13, 267780
154, 10013, 133069, 1119.09, 72762.3, 2046.6, 286262
154, 10602, 141770, 1119.09, 77042.5, 2059.3, 304843
154, 11191, 150520, 1119.09, 81322.6, 2071.31, 323520
155, 4774, 58343, 1127.8, 34736.2, 1894.25, 126332
155, 5370, 66538.1, 1127.8, 39072.8, 1920.56, 143915
155, 5967, 74842.8, 1127.8, 43416.6, 1944.13, 161718
155, 6564, 83233.9, 1127.8, 47760.5, 1965.46, 179694
155, 7161, 91703.4, 1127.8, 52104.3, 1984.92, 197827
155, 7757, 100230, 1127.8, 56440.9, 2002.8, 216073
155, 8354, 108838, 1127.8, 60784.7, 2019.38, 234483
155, 8951, 117507, 1127.8, 65128.6, 2034.81, 253015
155, 9548, 126234, 1127.8, 69472.4, 2049.25, 271662
155, 10144, 135000, 1127.8, 73809, 2062.79, 290386
155, 10741, 143831, 1127.8, 78152.9, 2075.58, 309243
155, 11338, 152710, 1127.8, 82496.7, 2087.68, 328195
156, 4836, 59190.7, 1136.52, 35232.2, 1909.38, 128152
156, 5440, 67507.1, 1136.52, 39632.6, 1935.86, 145993
156, 6045, 75934.4, 1136.52, 44040.3, 1959.6, 164057
156, 6649, 84435.1, 1136.52, 48440.6, 1981.03, 182267
156, 7254, 93029.4, 1136.52, 52848.3, 2000.63, 200665
156, 7858, 101682, 1136.52, 57248.7, 2018.63, 219179
156, 8463, 110416, 1136.52, 61656.4, 2035.32, 237857
156, 9067, 119198, 1136.52, 66056.7, 2050.84, 256629
156, 9672, 128053, 1136.52, 70464.4, 2065.38, 275549
156, 10276, 136948, 1136.52, 74864.8, 2079.01, 294547
156, 10881, 145909, 1136.52, 79272.5, 2091.89, 313679
156, 11485, 154904, 1136.52, 83672.8, 2104.04, 332876
157, 4898, 60039.6, 1145.26, 35729.1, 1924.5, 129974
157, 5510, 68477.4, 1145.26, 40193.4, 1951.17, 148073
157, 6123, 77027.5, 1145.26, 44665, 1975.06, 166399
157, 6735, 85652.1, 1145.26, 49129.3, 1996.64, 184873
157, 7347, 94357.1, 1145.26, 53593.6, 2016.34, 203507
157, 7959, 103136, 1145.26, 58057.9, 2034.46, 222288
157, 8572, 111997, 1145.26, 62529.5, 2051.27, 241236
157, 9184, 120907, 1145.26, 66993.8, 2066.89, 260280
157, 9796, 129875, 1145.26, 71458.1, 2081.5, 279441
157, 10409, 138914, 1145.26, 75929.7, 2095.25, 298744
157, 11021, 147990, 1145.26, 80394, 2108.19, 318120
157, 11633, 157115, 1145.26, 84858.3, 2120.43, 337594
158, 4961, 60903.3, 1154, 36234.1, 1939.67, 131827
158, 5581, 69462.8, 1154, 40762.4, 1966.52, 150186
158, 6201, 78122, 1154, 45290.7, 1990.53, 168744
158, 6821, 86870.7, 1154, 49819.1, 2012.25, 187482
158, 7441, 95700.8, 1154, 54347.4, 2032.08, 206382
158, 8061, 104606, 1154, 58875.8, 2050.33, 225432
158, 8682, 113594, 1154, 63411.4, 2067.24, 244650
158, 9302, 122631, 1154, 67939.8, 2082.97, 263965
158, 9922, 131729, 1154, 72468.1, 2097.67, 283400
158, 10542, 140882, 1154, 76996.5, 2111.49, 302946
158, 11162, 150088, 1154, 81524.8, 2124.52, 322598
158, 11782, 159343, 1154, 86053.1, 2136.84, 342349
159, 5024, 61768.2, 1162.75, 36739.9, 1954.84, 133683
159, 5652, 70449.6, 1162.75, 41332.4, 1981.86, 152302
159, 6280, 79231.9, 1162.75, 45924.9, 2006.03, 171122
159, 6908, 88105, 1162.75, 50517.4, 2027.89, 190124
159, 7536, 97060.5, 1162.75, 55109.9, 2047.85, 209292
159, 8164, 106092, 1162.75, 59702.4, 2066.21, 228610
159, 8792, 115193, 1162.75, 64294.9, 2083.21, 248068
159, 9420, 124358, 1162.75, 68887.4, 2099.04, 267655
159, 10048, 133584, 1162.75, 73479.8, 2113.84, 287363
159, 10676, 142867, 1162.75, 78072.3, 2127.75, 307185
159, 11304, 152203, 1162.75, 82664.8, 2140.86, 327113
159, 11932, 161590, 1162.75, 87257.3, 2153.27, 347142
160, 5088, 62647.9, 1171.51, 37254, 1970.06, 135570
160, 5724, 71451.6, 1171.51, 41910.7, 1997.25, 154450
160, 6360, 80357.4, 1171.51, 46567.5, 2021.57, 173533
160, 6996, 89355.1, 1171.51, 51224.2, 2043.57, 192801
160, 7632, 98436.4, 1171.51, 55881, 2063.66, 212235
160, 8268, 107594, 1171.51, 60537.7, 2082.13, 231823
160, 8904, 116823, 1171.51, 65194.4, 2099.24, 251552
160, 9540, 126117, 1171.51, 69851.2, 2115.16, 271412
160, 10176, 135472, 1171.51, 74507.9, 2130.06, 291394
160, 10812, 144885, 1171.51, 79164.7, 2144.06, 311492
160, 11448, 154351, 1171.51, 83821.4, 2157.25, 331697
160, 12084, 163869, 1171.51, 88478.2, 2169.73, 352004
161, 5152, 63528.9, 1180.28, 37768.9, 1985.28, 137460
161, 5796, 72454.9, 1180.28, 42490, 2012.64, 156600
161, 6440, 81484.3, 1180.28, 47211.1, 2037.11, 175947
161, 7084, 90606.8, 1180.28, 51932.2, 2059.25, 195480
161, 7728, 99813.9, 1180.28, 56653.3, 2079.46, 215182
161, 8372, 109099, 1180.28, 61374.4, 2098.05, 235040
161, 9016, 118455, 1180.28, 66095.5, 2115.26, 255040
161, 9660, 127877, 1180.28, 70816.7, 2131.29, 275173
161, 10304, 137362, 1180.28, 75537.8, 2146.28, 295430
161, 10948, 146904, 1180.28, 80258.9, 2160.36, 315803
161, 11592, 156502, 1180.28, 84980, 2173.64, 336286
161, 12236, 166151, 1180.28, 89701.1, 2186.19, 356872
162, 5216, 64411, 1189.06, 38284.7, 2000.49, 139352
162, 5868, 73459.5, 1189.06, 43070.2, 2028.02, 158753
162, 6520, 82612.7, 1189.06, 47855.8, 2052.65, 178364
162, 7172, 91860.1, 1189.06, 52641.4, 2074.92, 198163
162, 7824, 101193, 1189.06, 57427, 2095.26, 218133
162, 8476, 110605, 1189.06, 62212.6, 2113.97, 238260
162, 9128, 120089, 1189.06, 66998.2, 2131.29, 258532
162, 9780, 129640, 1189.06, 71783.7, 2147.41, 278938
162, 10432, 139254, 1189.06, 76569.3, 2162.49, 299470
162, 11084, 148927, 1189.06, 81354.9, 2176.66, 320120
162, 11736, 158655, 1189.06, 86140.5, 2190.02, 340880
162, 12388, 168435, 1189.06, 90926.1, 2202.66, 361745
163, 5281, 65308, 1197.84, 38808.6, 2015.76, 141276
163, 5941, 74479.3, 1197.84, 43658.8, 2043.45, 160939
163, 6601, 83756.6, 1197.84, 48509, 2068.22, 180814
163, 7261, 93129.2, 1197.84, 53359.1, 2090.63, 200879
163, 7921, 102589, 1197.84, 58209.3, 2111.09, 221118
163, 8581, 112127, 1197.84, 63059.4, 2129.91, 241515
163, 9242, 121754, 1197.84, 67916.9, 2147.36, 262091
163, 9902, 131434, 1197.84, 72767.1, 2163.58, 282771
163, 10562, 141178, 1197.84, 77617.3, 2178.76, 303578
163, 11222, 150981, 1197.84, 82467.4, 2193.01, 324505
163, 11882, 160841, 1197.84, 87317.6, 2206.45, 345544
163, 12542, 170753, 1197.84, 92167.7, 2219.16, 366688
164, 5346, 66206.2, 1206.64, 39333.5, 2031.02, 143203
164, 6014, 75500.4, 1206.64, 44248.3, 2058.87, 163127
164, 6683, 84916.1, 1206.64, 49170.5, 2083.83, 183297
164, 7351, 94414.2, 1206.64, 54085.4, 2106.37, 203629
164, 8019, 104000, 1206.64, 59000.2, 2126.95, 224137
164, 8687, 113666, 1206.64, 63915.1, 2145.88, 244805
164, 9356, 123421, 1206.64, 68837.3, 2163.43, 265653
164, 10024, 133231, 1206.64, 73752.1, 2179.75, 286608
164, 10692, 143104, 1206.64, 78666.9, 2195.02, 307691
164, 11361, 153053, 1206.64, 83589.1, 2209.38, 328927
164, 12029, 163044, 1206.64, 88504, 2222.89, 350244
164, 12697, 173088, 1206.64, 93418.8, 2235.68, 371669
165, 5412, 67119.3, 1215.44, 39866.5, 2046.32, 145161
165, 6088, 76536.8, 1215.44, 44846.2, 2074.34, 165348
165, 6765, 86077, 1215.44, 49833.2, 2099.44, 185783
165, 7441, 95700.8, 1215.44, 54812.8, 2122.11, 206382
165, 8118, 105428, 1215.44, 59799.8, 2142.84, 227190
165, 8794, 115222, 1215.44, 64779.4, 2161.88, 248130
165, 9471, 125105, 1215.44, 69766.4, 2179.53, 269251
165, 10147, 135044, 1215.44, 74746.1, 2195.95, 290481
165, 10824, 145063, 1215.44, 79733.1, 2211.32, 311872
165, 11500, 155127, 1215.44, 84712.7, 2225.74, 333353
165, 12177, 165265, 1215.44, 89699.7, 2239.36, 354982
165, 12853, 175441, 1215.44, 94679.3, 2252.22, 376687
166, 5478, 68033.7, 1224.26, 40400.5, 2061.63, 147122
166, 6162, 77574.5, 1224.26, 45445, 2089.8, 167572
166, 6847, 87239.4, 1224.26, 50496.9, 2115.05, 188271
166, 7532, 97003.3, 1224.26, 55548.8, 2137.88, 209169
166, 8217, 106857, 1224.26, 60600.7, 2158.73, 230247
166, 8901, 116779, 1224.26, 65645.2, 2177.88, 251458
166, 9586, 126791, 1224.26, 70697.1, 2195.63, 272853
166, 10271, 136874, 1224.26, 75749, 2212.16, 294389
166, 10956, 147023, 1224.26, 80800.9, 2227.63, 316057
166, 11640, 157219, 1224.26, 85845.5, 2242.13, 337817
166, 12325, 167488, 1224.26, 90897.4, 2255.82, 359725
166, 13010, 177812, 1224.26, 95949.3, 2268.78, 381743
167, 5544, 68949.1, 1233.08, 40935.3, 2076.93, 149085
167, 6237, 78627.6, 1233.08, 46052.2, 2105.31, 169828
167, 6930, 88417.4, 1233.08, 51169.1, 2130.69, 190793
167, 7623, 98307.3, 1233.08, 56286, 2153.66, 211959
167, 8316, 108288, 1233.08, 61402.9, 2174.62, 233307
167, 9009, 118353, 1233.08, 66519.8, 2193.9, 254822
167, 9702, 128494, 1233.08, 71636.7, 2211.76, 276490
167, 10395, 138707, 1233.08, 76753.6, 2228.38, 298302
167, 11088, 148986, 1233.08, 81870.5, 2243.93, 320247
167, 11781, 159328, 1233.08, 86987.4, 2258.54, 342317
167, 12474, 169729, 1233.08, 92104.3, 2272.31, 364505
167, 13167, 180186, 1233.08, 97221.2, 2285.33, 386804
168, 5611, 69879.6, 1241.91, 41478.3, 2092.28, 151080
168, 6312, 79681.9, 1241.91, 46660.3, 2120.81, 172086
168, 7014, 89611, 1241.91, 51849.7, 2146.37, 193349
168, 7715, 99627.3, 1241.91, 57031.7, 2169.46, 214783
168, 8416, 109736, 1241.91, 62213.7, 2190.54, 236402
168, 9118, 119943, 1241.91, 67403.2, 2209.96, 258220
168, 9819, 130213, 1241.91, 72585.2, 2227.91, 280163
168, 10521, 140571, 1241.91, 77774.6, 2244.65, 302282
168, 11222, 150981, 1241.91, 82956.6, 2260.28, 324505
168, 11923, 161455, 1241.91, 88138.6, 2274.97, 346854
168, 12625, 172003, 1241.91, 93328, 2288.83, 369354
168, 13326, 182592, 1241.91, 98510, 2301.93, 391935
169, 5678, 70811.3, 1250.75, 42022.2, 2107.63, 153077
169, 6388, 80751.7, 1250.75, 47276.8, 2136.35, 174378
169, 7098, 90806.1, 1250.75, 52531.4, 2162.05, 195907
169, 7807, 100949, 1250.75, 57778.7, 2185.26, 217610
169, 8517, 111199, 1250.75, 63033.3, 2206.49, 239531
169, 9227, 121535, 1250.75, 68287.9, 2226.01, 261622
169, 9937, 131949, 1250.75, 73542.5, 2244.08, 283871
169, 10647, 142437, 1250.75, 78797.2, 2260.91, 306267
169, 11356, 152979, 1250.75, 84044.4, 2276.63, 328768
